dest;id
SAT;20077
TPA;20078
BNA;20079
TPA;20080
BNA;20081
LAS;20082
LAS;20083
LAS;20084
CHS;20085
DTW;20086
DTW;20087
DTW;20088
LAS;20089
SFO;20090
ATL;20091
SFO;20092
ATL;20093
SFO;20094
CMH;20095
CMH;20096
CMH;20097
DTW;20098
DTW;20099
RDU;20100
DEN;20101
RDU;20102
DEN;20103
CLT;20104
CLT;20105
CLT;20106
AUS;20107
AUS;20108
ATL;20109
ATL;20110
SAT;20111
SAT;20112
SAT;20113
MCO;20114
MCO;20115
MCO;20116
SDF;20117
SDF;20118
SDF;20119
AUS;20120
ATL;20121
AUS;20122
ATL;20123
AUS;20124
MSP;20125
MSP;20126
MSP;20127
MIA;20128
CLT;20129
MIA;20130
CLT;20131
MIA;20132
CLT;20133
IAH;20134
IAH;20135
IAH;20136
ATL;20137
ATL;20138
ATL;20139
BWI;20140
BWI;20141
BWI;20142
PHL;20143
DEN;20144
LAX;20145
RDU;20146
DCA;20147
DCA;20148
DCA;20149
MIA;20150
MIA;20151
MIA;20152
JFK;20153
JFK;20154
SFO;20155
SFO;20156
SFO;20157
DAL;20158
RSW;20159
RSW;20160
RSW;20161
DEN;20162
DEN;20163
DEN;20164
DFW;20165
DFW;20166
JFK;20167
AUS;20168
JFK;20169
AUS;20170
JFK;20171
AUS;20172
EWR;20173
EWR;20174
EWR;20175
ATL;20176
ATL;20177
MSP;20178
MSP;20179
MSP;20180
BWI;20181
BWI;20182
BWI;20183
MDW;20184
STL;20185
MDW;20186
STL;20187
PHL;20188
PHL;20189
PHL;20190
JFK;20191
JFK;20192
SFO;20193
SFO;20194
SFO;20195
LAS;20196
SNA;20197
LAS;20198
SNA;20199
SJU;20200
SJU;20201
SJU;20202
DFW;20203
DFW;20204
DFW;20205
MCO;20206
MCO;20207
MCO;20208
ATL;20209
JAX;20210
ATL;20211
JAX;20212
MCO;20213
STL;20214
MCO;20215
PIT;20216
LAS;20217
PIT;20218
LAS;20219
PIT;20220
LAS;20221
PHL;20222
PHL;20223
PHL;20224
JFK;20225
JFK;20226
JFK;20227
ATL;20228
ATL;20229
ATL;20230
MSP;20231
MSP;20232
MSP;20233
TUS;20234
MCI;20235
ABQ;20236
OAK;20237
SAN;20238
RIC;20239
RIC;20240
RIC;20241
ATL;20242
ATL;20243
ATL;20244
SFO;20245
MSP;20246
MSP;20247
MSP;20248
DFW;20249
DFW;20250
ATL;20251
ATL;20252
ATL;20253
DAL;20254
BHM;20255
SAT;20256
SMF;20257
BNA;20258
LAS;20259
DAL;20260
BHM;20261
SAT;20262
SMF;20263
BNA;20264
LAS;20265
CLT;20266
CLT;20267
CLT;20268
RIC;20269
RIC;20270
RIC;20271
ATL;20272
ATL;20273
MDW;20274
PHX;20275
PDX;20276
SNA;20277
SNA;20278
SNA;20279
STL;20280
STL;20281
STL;20282
DCA;20283
DCA;20284
JFK;20285
JFK;20286
JFK;20287
SFO;20288
SFO;20289
DEN;20290
LAX;20291
SFO;20292
SFO;20293
SFO;20294
DFW;20295
DFW;20296
IAH;20297
IAH;20298
ATL;20299
TPA;20300
ATL;20301
TPA;20302
ATL;20303
TPA;20304
TPA;20305
IAD;20306
ATL;20307
ATL;20308
MSP;20309
MSP;20310
MSP;20311
JAN;20312
HOU;20313
LAX;20314
JAN;20315
HOU;20316
LAX;20317
SFO;20318
SLC;20319
SLC;20320
SLC;20321
RIC;20322
RIC;20323
SAT;20324
SAT;20325
SAT;20326
ATL;20327
ATL;20328
ATL;20329
PVD;20330
PHL;20331
JFK;20332
JFK;20333
LAS;20334
LAS;20335
LAS;20336
PHX;20337
PHX;20338
ORD;20339
ORD;20340
CLT;20341
CLT;20342
CLT;20343
ATL;20344
ATL;20345
ATL;20346
TUS;20347
SAN;20348
TUS;20349
SAN;20350
JFK;20351
JFK;20352
JFK;20353
LAS;20354
LAS;20355
LAS;20356
MSP;20357
MSP;20358
PHX;20359
AUS;20360
SEA;20361
PHX;20362
AUS;20363
SEA;20364
JAX;20365
JAX;20366
DFW;20367
DFW;20368
DFW;20369
IAH;20370
IAH;20371
IAH;20372
OAK;20373
PHL;20374
PHL;20375
PHL;20376
ATL;20377
LAS;20378
ATL;20379
LAS;20380
ATL;20381
LAS;20382
PHL;20383
MDW;20384
PHL;20385
MDW;20386
MCO;20387
MCO;20388
MCO;20389
DFW;20390
CLT;20391
CLT;20392
CLT;20393
ATL;20394
IND;20395
IND;20396
ATL;20397
IND;20398
EWR;20399
EWR;20400
EWR;20401
DAL;20402
STL;20403
ABQ;20404
BWI;20405
DAL;20406
STL;20407
ABQ;20408
BWI;20409
PHL;20410
PHL;20411
PHL;20412
PHL;20413
JFK;20414
JFK;20415
JFK;20416
MCO;20417
MCO;20418
MCO;20419
LAS;20420
PVD;20421
PVD;20422
DCA;20423
DCA;20424
DCA;20425
DFW;20426
DFW;20427
DFW;20428
CLT;20429
CLT;20430
IAH;20431
IAH;20432
IAH;20433
ATL;20434
ATL;20435
ATL;20436
LAS;20437
ABQ;20438
LAS;20439
ABQ;20440
LGA;20441
LGA;20442
JFK;20443
JFK;20444
JFK;20445
DTW;20446
DTW;20447
DTW;20448
LAS;20449
LAS;20450
MDW;20451
IAD;20452
HOU;20453
MDW;20454
AUS;20455
IAD;20456
CLT;20457
TPA;20458
TPA;20459
TPA;20460
MIA;20461
MIA;20462
MIA;20463
CLT;20464
CLT;20465
CLT;20466
ATL;20467
ATL;20468
ATL;20469
HOU;20470
MSY;20471
ELP;20472
LAS;20473
HOU;20474
MSY;20475
ELP;20476
LAS;20477
MIA;20478
MIA;20479
MIA;20480
OMA;20481
SAN;20482
SAN;20483
SAN;20484
DFW;20485
DFW;20486
DFW;20487
ATL;20488
TYS;20489
ATL;20490
TYS;20491
ATL;20492
TYS;20493
TPA;20494
BUF;20495
TPA;20496
BUF;20497
PHL;20498
RDU;20499
PHL;20500
RDU;20501
ORD;20502
ORD;20503
ORD;20504
CMH;20505
CMH;20506
RSW;20507
LAS;20508
LAS;20509
LAS;20510
FLL;20511
FLL;20512
CLT;20513
CLT;20514
CLT;20515
ORD;20516
ORD;20517
ORD;20518
IAH;20519
IAH;20520
IAH;20521
CVG;20522
CVG;20523
PVD;20524
DCA;20525
DCA;20526
DCA;20527
IAH;20528
IAH;20529
IAH;20530
MSY;20531
MDW;20532
DFW;20533
DFW;20534
DFW;20535
ELP;20536
ELP;20537
ELP;20538
LAX;20539
LAX;20540
LAX;20541
CVG;20542
CVG;20543
CVG;20544
MCO;20545
ABQ;20546
MCO;20547
ABQ;20548
DFW;20549
DFW;20550
ATL;20551
MCI;20552
ATL;20553
MCI;20554
ATL;20555
MCI;20556
BUR;20557
BUR;20558
PHL;20559
PHL;20560
DFW;20561
DFW;20562
DFW;20563
MCI;20564
MCI;20565
LAS;20566
LAS;20567
LAS;20568
ATL;20569
ATL;20570
IAD;20571
IAD;20572
DFW;20573
MCI;20574
IAH;20575
IAH;20576
IAH;20577
ATL;20578
DFW;20579
ATL;20580
DFW;20581
PHX;20582
PHX;20583
JAX;20584
ATL;20585
MKE;20586
ATL;20587
MKE;20588
ATL;20589
MKE;20590
LAS;20591
LAS;20592
BUF;20593
CLT;20594
BUF;20595
CLT;20596
BUF;20597
CLT;20598
BOS;20599
BOS;20600
BOS;20601
JFK;20602
JFK;20603
JFK;20604
BNA;20605
BNA;20606
BNA;20607
TUS;20608
ABQ;20609
MCI;20610
OAK;20611
SAN;20612
DFW;20613
DFW;20614
DFW;20615
ORD;20616
ORD;20617
ORD;20618
IAH;20619
IAH;20620
IAH;20621
DCA;20622
ATL;20623
BNA;20624
ATL;20625
BNA;20626
ATL;20627
BNA;20628
DTW;20629
DTW;20630
DTW;20631
PHX;20632
LAS;20633
PHX;20634
LAS;20635
CLT;20636
CLT;20637
CLT;20638
EWR;20639
SLC;20640
SLC;20641
SEA;20642
SEA;20643
LAS;20644
DEN;20645
DEN;20646
DEN;20647
RDU;20648
JFK;20649
RDU;20650
JFK;20651
RDU;20652
JFK;20653
SLC;20654
SLC;20655
SLC;20656
DTW;20657
DTW;20658
DTW;20659
MCO;20660
ORD;20661
ORD;20662
LGA;20663
LGA;20664
JFK;20665
JFK;20666
JFK;20667
EWR;20668
SLC;20669
HNL;20670
SLC;20671
HNL;20672
SLC;20673
HNL;20674
STL;20675
DAL;20676
DFW;20677
DFW;20678
DFW;20679
RDU;20680
RDU;20681
RDU;20682
SNA;20683
SNA;20684
PHL;20685
PHL;20686
PHL;20687
ATL;20688
ATL;20689
ATL;20690
JFK;20691
JFK;20692
JFK;20693
DTW;20694
DTW;20695
DTW;20696
TUL;20697
CLE;20698
MDW;20699
STL;20700
TUL;20701
CLE;20702
MDW;20703
STL;20704
CLT;20705
DFW;20706
DFW;20707
RDU;20708
RDU;20709
RDU;20710
RSW;20711
RSW;20712
RSW;20713
ISP;20714
ISP;20715
ORD;20716
ORD;20717
ORD;20718
LAX;20719
LAX;20720
LAX;20721
JFK;20722
JFK;20723
LAS;20724
LAS;20725
DTW;20726
DTW;20727
DTW;20728
PVD;20729
JAX;20730
JAX;20731
JAX;20732
AUS;20733
AUS;20734
AUS;20735
RDU;20736
RSW;20737
RSW;20738
RSW;20739
DTW;20740
DTW;20741
DTW;20742
TUS;20743
TUS;20744
IAH;20745
IAH;20746
SLC;20747
BOI;20748
BOI;20749
SLC;20750
BOI;20751
CLE;20752
LAS;20753
DFW;20754
DFW;20755
DFW;20756
DCA;20757
SLC;20758
SLC;20759
LAX;20760
LAX;20761
BOS;20762
BOS;20763
TPA;20764
TPA;20765
TPA;20766
EWR;20767
EWR;20768
ATL;20769
ATL;20770
PHL;20771
AUS;20772
AUS;20773
AUS;20774
DFW;20775
DFW;20776
DFW;20777
SLC;20778
SLC;20779
BDL;20780
BDL;20781
BDL;20782
LGA;20783
LGA;20784
LGA;20785
EWR;20786
EWR;20787
RNO;20788
RNO;20789
RNO;20790
OAK;20791
HOU;20792
PDX;20793
OAK;20794
HOU;20795
PDX;20796
SAT;20797
SAT;20798
SAT;20799
DFW;20800
DFW;20801
DFW;20802
DCA;20803
DCA;20804
DCA;20805
ATL;20806
PHX;20807
SNA;20808
DFW;20809
DFW;20810
BOS;20811
SMF;20812
LAS;20813
SMF;20814
LAS;20815
AUS;20816
AUS;20817
AUS;20818
DFW;20819
DFW;20820
FLL;20821
FLL;20822
FLL;20823
EWR;20824
MSY;20825
MSY;20826
MSY;20827
MCO;20828
MCI;20829
MCO;20830
MCI;20831
ORD;20832
STL;20833
STL;20834
STL;20835
DFW;20836
DFW;20837
DFW;20838
SYR;20839
SYR;20840
BOS;20841
BOS;20842
DTW;20843
DTW;20844
DTW;20845
CMH;20846
CMH;20847
MDW;20848
OMA;20849
FLL;20850
FLL;20851
FLL;20852
EWR;20853
EWR;20854
CVG;20855
CVG;20856
CVG;20857
MHT;20858
RDU;20859
PHL;20860
MHT;20861
RDU;20862
PHL;20863
PHX;20864
PHL;20865
PHL;20866
PHL;20867
BUF;20868
BUF;20869
BUF;20870
BOS;20871
BOS;20872
CVG;20873
LAX;20874
CVG;20875
LAX;20876
CVG;20877
LAX;20878
OAK;20879
OAK;20880
DEN;20881
DEN;20882
DEN;20883
MCO;20884
MCO;20885
MCO;20886
SEA;20887
SEA;20888
SEA;20889
DFW;20890
DFW;20891
DFW;20892
EWR;20893
EWR;20894
EWR;20895
SLC;20896
PHX;20897
SAN;20898
SLC;20899
PHX;20900
SAN;20901
ORD;20902
ORD;20903
ORD;20904
RIC;20905
RIC;20906
RIC;20907
BOS;20908
BOS;20909
CVG;20910
CVG;20911
CVG;20912
SJC;20913
SJC;20914
CLT;20915
CLT;20916
CLT;20917
PHX;20918
PHX;20919
PHX;20920
FLL;20921
FLL;20922
FLL;20923
EWR;20924
EWR;20925
PIT;20926
PIT;20927
MCO;20928
PIT;20929
PIT;20930
DCA;20931
DCA;20932
DCA;20933
LGA;20934
LGA;20935
LGA;20936
CLT;20937
CLT;20938
CLT;20939
BOS;20940
BOS;20941
BOS;20942
CVG;20943
DTW;20944
DTW;20945
DTW;20946
LAN;20947
LAN;20948
OAK;20949
OAK;20950
DFW;20951
FLL;20952
FLL;20953
FLL;20954
EWR;20955
EWR;20956
CVG;20957
BOS;20958
PVD;20959
PVD;20960
BWI;20961
BOS;20962
BOS;20963
DFW;20964
CLT;20965
DFW;20966
CLT;20967
DFW;20968
MIA;20969
MIA;20970
MIA;20971
RDU;20972
RDU;20973
RDU;20974
CVG;20975
CVG;20976
DTW;20977
DTW;20978
ISP;20979
ISP;20980
ORD;20981
ORD;20982
ORD;20983
MIA;20984
CLT;20985
MIA;20986
MIA;20987
DEN;20988
DEN;20989
DEN;20990
DFW;20991
DFW;20992
DFW;20993
CVG;20994
BOS;20995
CVG;20996
BOS;20997
CVG;20998
BOS;20999
DAL;21000
ABQ;21001
LAX;21002
DAL;21003
ABQ;21004
LAX;21005
BOS;21006
CLT;21007
BOS;21008
CLT;21009
BOS;21010
CLT;21011
BOS;21012
BOS;21013
CVG;21014
SAN;21015
CVG;21016
SAN;21017
CVG;21018
SAN;21019
DTW;21020
DTW;21021
DTW;21022
OKC;21023
ORD;21024
ORD;21025
MYR;21026
MYR;21027
MYR;21028
EWR;21029
EWR;21030
EWR;21031
CVG;21032
BDL;21033
CVG;21034
BDL;21035
ISP;21036
ISP;21037
DFW;21038
DFW;21039
DFW;21040
EWR;21041
CVG;21042
SLC;21043
CVG;21044
SLC;21045
PHL;21046
PIT;21047
PHX;21048
ORD;21049
ORD;21050
ORD;21051
ORD;21052
ORD;21053
DFW;21054
CVG;21055
CVG;21056
BDL;21057
CVG;21058
BDL;21059
IND;21060
BWI;21061
MDW;21062
IND;21063
MDW;21064
ROC;21065
ROC;21066
ROC;21067
BWI;21068
BWI;21069
BWI;21070
BOS;21071
BOS;21072
ATL;21073
DTW;21074
DTW;21075
DTW;21076
ORD;21077
ORD;21078
ORD;21079
PHL;21080
RSW;21081
PHL;21082
RSW;21083
DEN;21084
DEN;21085
DEN;21086
MSY;21087
MSY;21088
MSY;21089
DFW;21090
DFW;21091
MSP;21092
MSP;21093
MSP;21094
MDW;21095
DTW;21096
DTW;21097
STL;21098
STL;21099
STL;21100
EWR;21101
EWR;21102
SFO;21103
LAS;21104
DEN;21105
BNA;21106
BNA;21107
BNA;21108
DFW;21109
DFW;21110
ATL;21111
ATL;21112
ATL;21113
BWI;21114
BWI;21115
BWI;21116
DTW;21117
DTW;21118
DTW;21119
PVD;21120
PVD;21121
DCA;21122
DCA;21123
DCA;21124
EWR;21125
EWR;21126
EWR;21127
ATL;21128
ATL;21129
DTW;21130
DTW;21131
DTW;21132
GRR;21133
GRR;21134
GRR;21135
JAN;21136
AUS;21137
HOU;21138
JAN;21139
AUS;21140
HOU;21141
LAX;21142
LAX;21143
DFW;21144
DFW;21145
DFW;21146
ORD;21147
ORD;21148
MSY;21149
MSY;21150
MSY;21151
DFW;21152
DFW;21153
MSP;21154
MSP;21155
PHL;21156
MCO;21157
PHL;21158
MCO;21159
DFW;21160
DFW;21161
DFW;21162
EWR;21163
EWR;21164
LAX;21165
LAX;21166
CLT;21167
CLT;21168
CLT;21169
SAT;21170
SAT;21171
SAT;21172
DFW;21173
DFW;21174
DFW;21175
DFW;21176
DFW;21177
DFW;21178
ABQ;21179
OAK;21180
ABQ;21181
OAK;21182
MCI;21183
MCI;21184
MCI;21185
ORF;21186
ORF;21187
ORF;21188
EWR;21189
EWR;21190
PIT;21191
PIT;21192
ORD;21193
ORD;21194
ORD;21195
ORD;21196
ORD;21197
ORD;21198
SLC;21199
SLC;21200
MSY;21201
SLC;21202
MSY;21203
BHM;21204
BHM;21205
BUF;21206
BUF;21207
BUF;21208
LGA;21209
BDL;21210
DEN;21211
DEN;21212
SLC;21213
DTW;21214
SLC;21215
SLC;21216
BWI;21217
BWI;21218
BWI;21219
LAX;21220
LAX;21221
BUF;21222
BUF;21223
DFW;21224
DFW;21225
DFW;21226
RDU;21227
RDU;21228
RDU;21229
PHX;21230
SAN;21231
PHX;21232
SAN;21233
SAN;21234
SAN;21235
SAN;21236
SLC;21237
SLC;21238
SLC;21239
DEN;21240
DEN;21241
DEN;21242
PHL;21243
PHL;21244
SAN;21245
SLC;21246
SAN;21247
SLC;21248
SAN;21249
MDW;21250
OAK;21251
SAN;21252
SAN;21253
SAN;21254
DFW;21255
DFW;21256
MCO;21257
MCO;21258
MCO;21259
SLC;21260
SLC;21261
SLC;21262
SMF;21263
PHX;21264
LAS;21265
SMF;21266
PHX;21267
MCI;21268
LAS;21269
SFO;21270
ORD;21271
CLT;21272
CLT;21273
CLT;21274
DFW;21275
DFW;21276
DFW;21277
BTV;21278
BTV;21279
EWR;21280
EWR;21281
SAN;21282
SLC;21283
SAN;21284
SAN;21285
SMF;21286
PDX;21287
CLT;21288
LAX;21289
LAX;21290
LAX;21291
MCO;21292
MCO;21293
SLC;21294
SLC;21295
JFK;21296
SLC;21297
MSP;21298
MSP;21299
MSP;21300
SJC;21301
SEA;21302
SAN;21303
ORD;21304
ORD;21305
ORD;21306
PWM;21307
PWM;21308
EWR;21309
EWR;21310
EWR;21311
PHX;21312
BUR;21313
PHX;21314
BUR;21315
DFW;21316
DFW;21317
ICT;21318
ICT;21319
ATL;21320
ATL;21321
SLC;21322
MDW;21323
MDW;21324
SFO;21325
SFO;21326
DFW;21327
DFW;21328
EWR;21329
EWR;21330
SAN;21331
LAS;21332
LIT;21333
BUR;21334
LAX;21335
LAX;21336
LAX;21337
MSY;21338
DFW;21339
DFW;21340
DFW;21341
COS;21342
COS;21343
COS;21344
DCA;21345
DCA;21346
MCI;21347
ORD;21348
ORD;21349
ORD;21350
PHL;21351
PHL;21352
PHL;21353
EWR;21354
EWR;21355
EWR;21356
SLC;21357
SAN;21358
SAN;21359
FLL;21360
SFO;21361
SFO;21362
DFW;21363
DFW;21364
DFW;21365
ATL;21366
ATL;21367
ATL;21368
AUS;21369
AUS;21370
AUS;21371
BOI;21372
BOI;21373
ICT;21374
ICT;21375
ORD;21376
ORD;21377
ORD;21378
EWR;21379
EWR;21380
SLC;21381
SAN;21382
IAH;21383
IAH;21384
IAH;21385
MCO;21386
SMF;21387
SMF;21388
DEN;21389
DEN;21390
DEN;21391
RSW;21392
PHL;21393
RSW;21394
PHL;21395
RSW;21396
SEA;21397
SEA;21398
SEA;21399
ORD;21400
SLC;21401
DEN;21402
SLC;21403
SLC;21404
DEN;21405
SMF;21406
SMF;21407
DEN;21408
DEN;21409
ORD;21410
ORD;21411
ORD;21412
SNA;21413
SNA;21414
SLC;21415
PDX;21416
DCA;21417
MCO;21418
MCO;21419
DCA;21420
MCO;21421
ATL;21422
ATL;21423
ATL;21424
CVG;21425
CVG;21426
CVG;21427
BNA;21428
MDW;21429
BNA;21430
MDW;21431
PHL;21432
PHL;21433
DFW;21434
DFW;21435
DFW;21436
IND;21437
IND;21438
IND;21439
EWR;21440
SLC;21441
MCO;21442
FLL;21443
BOI;21444
BOI;21445
BOI;21446
ORD;21447
ORD;21448
ORD;21449
ATL;21450
ATL;21451
TPA;21452
TPA;21453
PHL;21454
MDW;21455
MDW;21456
MDW;21457
PDX;21458
PDX;21459
DFW;21460
DFW;21461
DFW;21462
EWR;21463
EWR;21464
BNA;21465
BNA;21466
OAK;21467
OAK;21468
LAX;21469
LAX;21470
DFW;21471
DFW;21472
DFW;21473
SMF;21474
SMF;21475
SMF;21476
ORD;21477
ORD;21478
ATL;21479
MSP;21480
ATL;21481
MSP;21482
ATL;21483
MSP;21484
MSY;21485
SAN;21486
DEN;21487
BWI;21488
HOU;21489
SFO;21490
SAN;21491
SAN;21492
SAN;21493
MSY;21494
MSY;21495
MSY;21496
EWR;21497
GEG;21498
GEG;21499
BIL;21500
BIL;21501
DEN;21502
DEN;21503
DEN;21504
CLT;21505
CLT;21506
CLT;21507
MIA;21508
MIA;21509
MIA;21510
ATL;21511
ATL;21512
BDL;21513
BDL;21514
BDL;21515
SAN;21516
LAS;21517
SAN;21518
LAS;21519
LAX;21520
LAX;21521
LAX;21522
EWR;21523
CVG;21524
RSW;21525
RSW;21526
CVG;21527
RSW;21528
RNO;21529
LAS;21530
MDW;21531
RNO;21532
LAS;21533
MDW;21534
SFO;21535
SFO;21536
SFO;21537
SFO;21538
CLT;21539
SFO;21540
CLT;21541
SFO;21542
CLT;21543
ATL;21544
CVG;21545
CVG;21546
LGA;21547
CVG;21548
BOS;21549
SNA;21550
PHX;21551
SNA;21552
PHX;21553
ATL;21554
ATL;21555
ATL;21556
BWI;21557
MCI;21558
DAL;21559
MDW;21560
CMH;21561
ELP;21562
BWI;21563
MCI;21564
DAL;21565
MDW;21566
CMH;21567
PHX;21568
ELP;21569
SAT;21570
SAT;21571
ATL;21572
SLC;21573
SLC;21574
RDU;21575
SLC;21576
RDU;21577
MCI;21578
MCI;21579
SFO;21580
SFO;21581
SFO;21582
DFW;21583
EWR;21584
EWR;21585
SLC;21586
LAS;21587
LAS;21588
LAX;21589
SFO;21590
SFO;21591
SFO;21592
CLT;21593
IAH;21594
IAH;21595
CLT;21596
IAH;21597
DFW;21598
DFW;21599
DFW;21600
ORD;21601
ORD;21602
SLC;21603
SLC;21604
SLC;21605
MCO;21606
LAX;21607
MCO;21608
RNO;21609
HOU;21610
SEA;21611
LAX;21612
MCO;21613
RNO;21614
HOU;21615
SEA;21616
SFO;21617
SFO;21618
SFO;21619
DCA;21620
PIT;21621
DCA;21622
PIT;21623
DCA;21624
BOS;21625
BOS;21626
BOS;21627
BOS;21628
BOS;21629
LAX;21630
LAX;21631
LAX;21632
SMF;21633
MDW;21634
PHX;21635
BUR;21636
SMF;21637
MDW;21638
PHX;21639
BUR;21640
DEN;21641
DEN;21642
CLT;21643
CLT;21644
CLT;21645
ABQ;21646
ABQ;21647
ABQ;21648
DFW;21649
DFW;21650
DFW;21651
SLC;21652
ORD;21653
SLC;21654
ORD;21655
AUS;21656
STL;21657
DAL;21658
AUS;21659
STL;21660
DAL;21661
SFO;21662
SFO;21663
PIT;21664
PIT;21665
PIT;21666
ORD;21667
ORD;21668
ORD;21669
EWR;21670
EWR;21671
LAX;21672
LAX;21673
LAX;21674
MSP;21675
MSP;21676
OAK;21677
OAK;21678
LAX;21679
LAX;21680
CLT;21681
DFW;21682
DFW;21683
DFW;21684
ORD;21685
SLC;21686
SLC;21687
SLC;21688
BNA;21689
BNA;21690
SJC;21691
SJC;21692
SEA;21693
SEA;21694
SEA;21695
PIT;21696
CLT;21697
PIT;21698
PIT;21699
CLT;21700
ATL;21701
ATL;21702
ATL;21703
EWR;21704
EWR;21705
SLC;21706
LAX;21707
SLC;21708
LAX;21709
SLC;21710
LAX;21711
DTW;21712
DTW;21713
DTW;21714
SMF;21715
SMF;21716
SFO;21717
SFO;21718
SFO;21719
JAX;21720
CLT;21721
JAX;21722
CLT;21723
JAX;21724
CLT;21725
EWR;21726
EWR;21727
EWR;21728
SLC;21729
SLC;21730
DSM;21731
DSM;21732
DSM;21733
DEN;21734
DEN;21735
DEN;21736
CLT;21737
CLT;21738
CLT;21739
AUS;21740
AUS;21741
AUS;21742
DFW;21743
DFW;21744
DFW;21745
EWR;21746
EWR;21747
ATL;21748
MSY;21749
DEN;21750
LAX;21751
LAX;21752
CLT;21753
IAH;21754
CLT;21755
IAH;21756
CLT;21757
STL;21758
STL;21759
DFW;21760
DFW;21761
DFW;21762
ORD;21763
SLC;21764
SLC;21765
PHL;21766
SLC;21767
BDL;21768
BDL;21769
BDL;21770
FLL;21771
BWI;21772
MDW;21773
FLL;21774
BWI;21775
MDW;21776
PHL;21777
PHL;21778
PHL;21779
RIC;21780
RIC;21781
RIC;21782
DFW;21783
DFW;21784
DFW;21785
BOS;21786
BOS;21787
BOS;21788
LAX;21789
LAX;21790
TPA;21791
DFW;21792
DFW;21793
DFW;21794
ORD;21795
ORD;21796
BDL;21797
BDL;21798
OKC;21799
SFO;21800
LGA;21801
LGA;21802
LGA;21803
AUS;21804
AUS;21805
AUS;21806
EWR;21807
EWR;21808
SLC;21809
LAX;21810
MCO;21811
MCI;21812
SAN;21813
SAN;21814
SAN;21815
ORF;21816
ORF;21817
SAT;21818
SAT;21819
SAT;21820
DFW;21821
DFW;21822
DFW;21823
ORD;21824
ORD;21825
SLC;21826
SLC;21827
DAL;21828
SAT;21829
HRL;21830
DAL;21831
SAT;21832
HRL;21833
IAH;21834
IAH;21835
IAH;21836
DEN;21837
DEN;21838
DEN;21839
EWR;21840
EWR;21841
EWR;21842
SLC;21843
LAX;21844
SLC;21845
LAX;21846
SLC;21847
LAX;21848
DTW;21849
DTW;21850
DTW;21851
TPA;21852
TPA;21853
SAN;21854
SAN;21855
SAN;21856
PDX;21857
PDX;21858
PDX;21859
DFW;21860
DFW;21861
DFW;21862
ORD;21863
ORD;21864
ORD;21865
BDL;21866
BDL;21867
BDL;21868
MCO;21869
MCO;21870
CMH;21871
CMH;21872
CMH;21873
CLT;21874
CLT;21875
EWR;21876
EWR;21877
EWR;21878
SLC;21879
SMF;21880
SMF;21881
SLC;21882
SMF;21883
SFO;21884
LAX;21885
SFO;21886
LAX;21887
SFO;21888
SFO;21889
SFO;21890
BUR;21891
BUR;21892
BUR;21893
SAT;21894
SAT;21895
SAT;21896
DFW;21897
DFW;21898
DFW;21899
ORD;21900
ORD;21901
SLC;21902
ORD;21903
SLC;21904
ORD;21905
SLC;21906
ORD;21907
MCI;21908
MCI;21909
DCA;21910
DCA;21911
EWR;21912
EWR;21913
SLC;21914
SMF;21915
SLC;21916
SMF;21917
SLC;21918
SMF;21919
LAS;21920
LAS;21921
LAS;21922
PHX;21923
SJC;21924
LAX;21925
PHX;21926
SJC;21927
LAX;21928
DEN;21929
DEN;21930
DEN;21931
MCO;21932
MCO;21933
MIA;21934
MIA;21935
MIA;21936
EWR;21937
EWR;21938
LAS;21939
JAC;21940
JAC;21941
JAC;21942
DEN;21943
DEN;21944
BOS;21945
BOS;21946
LAS;21947
LAS;21948
LAS;21949
OAK;21950
ALB;21951
RNO;21952
LAS;21953
OAK;21954
ALB;21955
RNO;21956
LAS;21957
SMF;21958
SMF;21959
SMF;21960
DEN;21961
DEN;21962
DEN;21963
DFW;21964
DFW;21965
DFW;21966
EWR;21967
EWR;21968
SLC;21969
SLC;21970
SLC;21971
MSN;21972
MSN;21973
DTW;21974
DTW;21975
DTW;21976
PDX;21977
BWI;21978
BWI;21979
DEN;21980
DEN;21981
DEN;21982
PHL;21983
PHL;21984
PHL;21985
MEM;21986
MEM;21987
MEM;21988
DFW;21989
DFW;21990
DFW;21991
BOS;21992
BOS;21993
BOS;21994
ATL;21995
ATL;21996
BHM;21997
ATL;21998
BHM;21999
MSY;22000
HOU;22001
MSY;22002
HOU;22003
PHX;22004
PHX;22005
SAN;22006
PHX;22007
SAN;22008
SLC;22009
PHX;22010
SLC;22011
PHX;22012
SLC;22013
PHX;22014
DTW;22015
DTW;22016
DTW;22017
MCI;22018
LGA;22019
LGA;22020
LGA;22021
DEN;22022
DEN;22023
DEN;22024
SLC;22025
ANC;22026
ANC;22027
ANC;22028
LAS;22029
LAS;22030
LAS;22031
DTW;22032
DTW;22033
DTW;22034
SJC;22035
SJC;22036
DEN;22037
DEN;22038
DEN;22039
EWR;22040
EWR;22041
CAK;22042
CAK;22043
CAK;22044
DTW;22045
DTW;22046
DTW;22047
MSY;22048
LAS;22049
MSY;22050
LAS;22051
OKC;22052
OKC;22053
OKC;22054
CLT;22055
CLT;22056
CLT;22057
ORD;22058
ORD;22059
ORD;22060
DEN;22061
DEN;22062
DEN;22063
FLL;22064
MDW;22065
FLL;22066
MDW;22067
DFW;22068
DFW;22069
EWR;22070
EWR;22071
DTW;22072
DTW;22073
DTW;22074
DTW;22075
DTW;22076
OAK;22077
